Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
16731,1720.23,38.2014
16732,1651.67,114.714
16733,1692.67,63.4044
16734,1718.83,42.9057
16735,1769.26,34.5413
16736,1528.71,123.29
16737,1752.59,34.562
16738,1706.43,33.3321
16739,1743.6,42.4014
16740,1637.56,78.8301
16741,1636.43,86.6621
16742,1567.34,118.066
16743,1589.39,119.134
16744,1682.31,28.3225
16745,1694.7,39.925
16746,1756.35,39.7499
16747,1738.3,28.1545
16748,1708.46,28.7246
16749,1768.97,33.79
16750,1747.95,30.5807
16751,1508.98,162.238
16752,1720.98,36.1426
16753,1634.56,120.493
16754,1525.49,129.235
16755,1695.39,55.1383
16756,1788.35,20.208
16757,1724.54,29.8606
16758,1782.73,29.7575
16759,1649,120.546
16760,1763.78,33.6812
16761,1726.25,29.2089
16762,1703.28,39.3187
16763,1679.09,32.6488
16764,1720.14,35.662
16765,1712.94,31.5588
16766,1626.33,119.368
16767,1747.74,29.6984
16768,1664.91,68.2858
16769,1750.61,33.3756
16770,1738.62,38.8544
16771,1796.81,33.4995
16772,1773.49,30.2701
16773,1755.29,34.9049
16774,1748.56,39.8222
16775,1739.13,26.115
16776,1592.97,93.4896
16777,1740.67,31.2723
16778,1720.82,30.7643
16779,1736.85,30.0206
16780,1751.45,28.681
16781,1567.33,91.1114
16782,1741.65,36.2034
16783,1642.91,82.7457
16784,1691.44,78.3155
16785,1673.41,82.8624
16786,1698.12,74.9851
16787,1673.24,78.0828
16788,1600.72,121.68
16789,1674.39,37.6277
16790,1678.24,38.4585
16791,1716.31,46.197
16792,1709.1,34.9549
16793,1646.6,43.4897
16794,1769.98,39.2464
16795,1677.67,70.6896
16796,1767.78,27.1628
16797,1737.68,27.8708
16798,1765.81,26.3219
16799,1729.15,34.6832
16800,1749.23,31.8698
16801,1730.65,33.0723
16802,1653.05,60.8078
16803,1779.04,32.1446
16804,1676.55,41.2145
16805,1721.5,28.9548
16806,1727.81,56.0748
16807,1727.13,38.3739
16808,1762.38,34.6091
16809,1656.81,120.575
16810,1768.94,32.4403
16811,1750.3,36.0445
16812,1766.31,24.3352
16813,1714.72,31.2293
16814,1767.91,32.0989
16815,1776.38,37.1047
16816,1750.02,27.3351
16817,1716.52,34.1608
16818,1640.48,120.278
16819,1540.45,120.667
16820,1552.54,122.655
16821,1737.61,45.0009
16822,1694.16,47.5796
16823,1641.19,53.2532
16824,1740.66,51.3772
16825,1675.34,53.8034
16826,1686.8,51.6812
16827,1572.66,119.764
16828,1749.58,29.0027
16829,1694.6,53.0665
16830,1601.91,121.134
16831,1679.34,47.3406
16832,1712.09,27.8452
16833,1730.01,33.3669
16834,1658.06,120.792
16835,1697.36,47.4727
16836,1728.78,51.2701
16837,1682.88,84.5756
16838,1632.47,83.3311
16839,1684.27,83.5816
16840,1619.34,76.4542
16841,1661.14,82.0197
16842,1658.02,83.0618
16843,1699.21,31.2102
16844,1711.48,33.8498
16845,1752.77,33.0318
16846,1750.46,30.4707
16847,1676.71,30.344
16848,1729.5,29.4812
16849,1692.1,37.2698
16850,1582.8,123.535
16851,1708.87,41.3324
16852,1704.19,44.0432
16853,1724.47,42.0189
16854,1729.17,46.6791
16855,1748.93,31.9975
16856,1750.22,27.2817
16857,1751.72,32.3588
16858,1724.6,27.5303
16859,1730.27,28.8565
16860,1685.9,28.905
16861,1770.05,30.6884
16862,1658.04,31.9658
16863,1681.2,30.2913
16864,1781.52,31.3472
16865,1709.84,28.2877
16866,1627.75,119.597
16867,1816.89,29.0874
16868,1761.39,29.8903
16869,1728.11,32.4883
16870,1736.69,36.3376
16871,1622.78,118.967
16872,1723.87,23.4277
16873,1740.94,29.4323
16874,1697.26,32.4501
16875,1756.52,27.0584
16876,1733.38,29.2112
16877,1680.23,34.4977
16878,1754.16,29.2099
16879,1764.42,32.5587
16880,1618.35,117.496
16881,1718.84,28.0952
16882,1786.68,22.9194
16883,1688.28,34.4475
16884,1433.11,160.916
16885,1709.67,36.7284
16886,1692.84,33.38
16887,1750.45,28.1278
16888,1746.85,34.4036
16889,1737.79,27.8942
16890,1724.14,22.8248
16891,1728.01,29.0261
16892,1738.38,25.2852
16893,1636.59,118.967
16894,1706.92,40.2395
16895,1703.88,27.4767
16896,1681.23,32.4832
16897,1730.66,45.7806
16898,1751.27,36.2637
16899,1725.44,29.6722
16900,1734.3,28.9875
16901,1774.45,28.6952
16902,1722.05,39.1171
16903,1718.39,45.971
16904,1748.75,32.26
16905,1729.68,42.8115
16906,1689.46,58.155
16907,1694.81,43.234
16908,1724.53,26.1522
16909,1767.44,26.8193
16910,1695.26,54.2212
16911,1710.41,46.0066
16912,1712.56,35.4546
16913,1575.23,124.208
16914,1762.53,36.3774
16915,1609.29,102.436
16916,1577.55,98.2608
16917,1676.76,90.3725
16918,1623.81,91.0373
16919,1627.25,98.8647
16920,1622.75,88.351
16921,1712.29,26.0033
16922,1772.93,29.3067
16923,1722.25,28.4271
16924,1727.96,36.1525
16925,1687.09,38.3958
16926,1758.3,26.3968
16927,1640.6,119.504
16928,1729.59,29.9087
16929,1727.11,58.5897
16930,1588.4,118.089
16931,1664.07,120.676
16932,1726.14,29.2788
16933,1685.64,51.4086
16934,1637.14,47.7255
16935,1550.7,122.776
16936,1681.48,44.9335
16937,1626.33,133.074
16938,1633.64,128.889
16939,1495.36,164.41
16940,1566.6,121.636
16941,1696.2,50.2994
16942,1716.37,46.5689
16943,1649.96,54.0931
16944,1706.46,49.1538
16945,1758.11,32.4823
16946,1728.44,25.3203
16947,1759.03,28.9409
16948,1732.84,28.0283
16949,1785.29,27.9348
16950,1613.72,118.501
16951,1769.87,38.0337
16952,1760.73,36.4038
16953,1715.2,34.6389
16954,1703.8,30.4632
16955,1743.42,31.3027
16956,1734.6,37.5865
16957,1719.47,31.3051
16958,1723.02,54.9066
16959,1717.02,29.7069
16960,1760.06,35.056
16961,1729.23,35.2078
16962,1725.66,27.661
16963,1701.21,39.3406
16964,1729.46,22.661
16965,1771.82,31.4877
16966,1735.98,34.4201
16967,1713.3,30.6765
16968,1662.81,119.749
16969,1617.36,117.727
16970,1699.88,36.1569
16971,1730.05,30.5687
16972,1567.34,123.458
16973,1711.48,44.5916
16974,1756.85,31.7635
16975,1623.04,118.274
16976,1729.41,38.0812
16977,1738.04,27.4734
16978,1737.52,32.6071
16979,1765.21,38.6455
16980,1738.87,25.288
16981,1761.15,32.4267
16982,1679.6,52.5092
16983,1679.37,58.1332
16984,1694.73,40.623
16985,1679.9,52.1788
16986,1681.39,56.5421
16987,1768.85,51.2463
16988,1718.12,50.4567
16989,1599.85,128.816
16990,1711.17,48.2512
16991,1580.06,126.981
16992,1618.38,64.3377
16993,1710.46,43.474
16994,1714.65,42.7183
16995,1728.4,41.4586
16996,1693.26,48.0379
16997,1736.18,39.1053
16998,1643.54,121.264
16999,1595.69,122.987
17000,1720.16,39.8456
17001,1582.16,124.792
17002,1700.92,43.2171
17003,1718.45,51.3524
17004,1733.33,47.5811
17005,1743.78,29.1974
17006,1762.55,24.0692
17007,1768.34,25.6492
17008,1730.95,33.7841
17009,1711.58,30.0169
17010,1763.34,31.977
17011,1732.26,31.5948
17012,1781.35,33.1416
17013,1743.73,33.3987
17014,1728.88,35.0192
17015,1739.46,26.7257
17016,1705.6,27.6111
17017,1577.07,76.3522
17018,1644.4,64.8187
17019,1648.35,77.4985
17020,1608.21,74.8734
17021,1658.35,78.9312
17022,1657.2,79.2267
17023,1674.2,56.7966
17024,1731.43,26.3186
17025,1776.55,26.1457
17026,1715.73,50.4917
17027,1789.43,30.5972
17028,1721.09,42.5756
17029,1711.65,35.2435
17030,1769.7,39.03
17031,1734.1,41.4324
17032,1752.64,35.4939
17033,1726.14,35.283
17034,1751.99,44.6393
17035,1695.6,44.7327
17036,1588.63,127.195
17037,1619.97,47.7435
17038,1687.04,34.4143
17039,1727.43,41.6911
17040,1697.3,37.4222
17041,1753.18,29.0566
17042,1746.69,38.2884
17043,1746.7,59.8859
17044,1741.29,27.7954
17045,1749,36.2763
17046,1737.98,23.8461
17047,1686.76,121.245
17048,1621.43,102.448
17049,1601.72,101.816
17050,1605.36,119.951
17051,1762.42,32.0158
17052,1663.34,38.4997
17053,1756.27,27.9981
17054,1748.57,35.0466
17055,1720.32,42.6818
17056,1754.47,29.2748
17057,1706.35,51.1407
17058,1766.91,23.8584
17059,1736.62,37.1378
17060,1721.22,34.5855
17061,1609.43,117.703
17062,1777.9,24.8337
17063,1680.56,60.1913
17064,1703.98,30.4578
17065,1741.97,42.0709
17066,1683.07,51.8083
17067,1556.33,121.697
17068,1682.74,50.4895
17069,1727.36,46.8474
17070,1735.93,47.6917
17071,1670.66,99.9843
17072,1730.05,32.5848
17073,1760.89,24.7855
17074,1733.72,30.9421
17075,1613.87,119.359
17076,1691.89,28.8128
17077,1710.55,38.1998
17078,1736.66,32.7034
17079,1690.9,35.0508
17080,1626.96,120.744
17081,1799.59,21.6961
17082,1649.32,98.6037
17083,1739.32,33.5049
17084,1615.02,119.378
17085,1682.82,35.7941
17086,1700.57,32.0491
17087,1733.08,25.7946
17088,1709.06,50.4746
17089,1792.85,25.3122
17090,1678,44.254
17091,1674.66,48.9027
17092,1727.98,31.257
17093,1798.01,28.775
17094,1744.59,35.1944
17095,1613.69,118.263
17096,1645.48,120.909
17097,1724.07,23.9125
17098,1775.08,24.5732
17099,1724.58,26.7745
17100,1812.51,30.2939
17101,1835.07,26.6667
17102,1793.24,27.1289
17103,1703.03,39.824
17104,1724.49,35.8812
17105,1728.27,35.1297
17106,1714.87,46.0899
17107,1708.94,38.4568
17108,1666.81,127.63
17109,1708.07,30.913
17110,1675.38,121.054
17111,1737.57,28.0361
17112,1765.26,31.1776
17113,1773.87,30.3618
17114,1799.16,25.5933
17115,1741,20.4809
17116,1727.14,34.47
17117,1724.05,36.5946
17118,1760.03,29.8226
17119,1699.04,33.7947
17120,1655.54,92.5298
17121,1774.15,28.8605
17122,1497.24,167.969
17123,1620.96,127.988
17124,1600.59,129.054
17125,1532.69,141.961
17126,1632.07,73.1169
17127,1629.11,70.3633
17128,1649.01,74.261
17129,1683,67.5315
17130,1692.79,71.3625
17131,1617.21,55.4713
17132,1692.83,48.347
17133,1585.77,127.528
17134,1718.84,45.9992
17135,1698.5,48.2934
17136,1584.96,122.786
17137,1741.94,39.0501
17138,1774.52,29.0298
17139,1701.18,29.2695
17140,1760.17,31.2371
17141,1676.96,35.1859
17142,1745.63,35.7354
17143,1721.45,26.5567
17144,1756.45,35.9455
17145,1677.48,35.2896
17146,1782.66,25.696
17147,1778.87,26.2791
17148,1747.86,34.905
17149,1619.25,116.819
17150,1593.94,120.487
17151,1471.46,162.068
17152,1788.82,29.0015
17153,1729.52,30.9976
17154,1704.52,30.1404
17155,1726.9,28.632
17156,1733.46,29.9046
17157,1627.87,119.221
17158,1745.96,30.0863
17159,1693.47,33.7701
17160,1684.79,35.0647
17161,1690.68,73.0583
17162,1583.53,139.467
17163,1526.93,137.317
17164,1660.66,81.1796
17165,1614.08,70.6392
17166,1430.36,175.233
17167,1546.29,129.557
17168,1693.84,67.7596
17169,1715.39,66.1179
17170,1552.93,127.427
17171,1561.56,106.473
17172,1603.48,67.0056
17173,1749.59,24.1335
17174,1772.83,33.9085
17175,1740.49,23.8101
17176,1772.4,26.5802
17177,1718.15,31.5567
17178,1773.59,22.5397
17179,1767.38,24.146
17180,1689.34,33.6113
17181,1724.63,33.0371
17182,1761.26,28.2228
17183,1689.21,32.9443
17184,1606.64,73.5414
17185,1668.55,69.8375
17186,1502.05,136.609
17187,1572.75,133.194
17188,1674.17,71.5107
17189,1657.6,64.7243
17190,1686.86,73.7636
17191,1754.62,24.3653
17192,1785.84,31.0249
17193,1781.5,33.5613
17194,1780.52,25.243
17195,1786.59,22.7844
17196,1597.16,118.92
17197,1716.8,36.795
17198,1782.52,24.4119
17199,1789.52,28.5439
17200,1748.85,31.1346
17201,1547.82,98.1922
17202,1733.66,30.8968
17203,1514.29,135.819
17204,1618.57,121.345
17205,1586.07,125.265
17206,1723.93,75.5445
17207,1693.46,72.4742
17208,1652.63,73.2011
17209,1653.68,97.2045
17210,1737.37,33.0018
17211,1565.93,89.7617
17212,1708.59,34.9243
17213,1750.18,37.3831
17214,1724.51,27.7601
17215,1707.2,71.562
17216,1713.54,34.9363
17217,1738.95,32.6868
17218,1619.5,118.416
17219,1732.23,24.5647
17220,1488.34,162.37
17221,1674.54,45.9931
17222,1707.16,30.0604
17223,1794.99,31.2477
17224,1668.53,30.8519
17225,1703.52,23.8605
17226,1777.33,25.3911
17227,1720.42,24.5396
17228,1713.69,22.9609
17229,1754.79,37.8277
17230,1611.24,119.505
17231,1764.38,27.4655
17232,1707.01,33.7306
17233,1689.74,31.7951
17234,1816.04,27.8358
17235,1764.48,25.8623
17236,1626.71,118.818
17237,1644.57,78.0765
17238,1746.31,25.4034
17239,1743.78,42.2956
17240,1731.66,25.0053
17241,1689.47,39.8042
17242,1713.16,29.7601
17243,1631.41,100.265
17244,1686.52,38.3406
17245,1656.06,119.638
17246,1739.05,31.1085
17247,1706.71,32.3155
17248,1736.81,27.3194
17249,1725.31,35.9452
17250,1747.16,33.018
17251,1630.55,102.428
17252,1711.59,40.1661
17253,1709.38,36.7536
17254,1623.67,92.5629
17255,1511.61,149.543
17256,1763.64,23.4723
17257,1646.65,120.714
17258,1733.1,27.3639
17259,1679,48.6544
17260,1689.62,99.4203
17261,1811.08,27.8973
17262,1729.51,37.6996
17263,1611.69,101.931
17264,1585.57,97.7728
17265,1734.11,27.8713
17266,1636.83,101.815
17267,1608.66,102.719
17268,1570.13,113.788
17269,1669.6,85.8239
17270,1708.19,85.1358
17271,1572.42,138.936
17272,1689,86.5932
17273,1621.11,75.0761
17274,1668.72,87.3256
17275,1542.13,128.949
17276,1619.84,118.742
17277,1778.89,27.0659
17278,1762.78,27.0939
17279,1676.49,50.8535
17280,1723.82,26.0609
17281,1718.54,30.0184
17282,1610.05,122.564
17283,1727.79,28.3483
17284,1721.37,36.043
17285,1776.6,33.2473
17286,1765.4,30.8084
17287,1589.76,92.2215
17288,1618.09,120.827
17289,1792.55,31.4828
17290,1619.58,119.731
17291,1689.31,37.6932
17292,1775.13,22.2457
17293,1546.04,123.386
17294,1722.92,39.4912
17295,1690.16,40.0799
17296,1464.39,167.287
17297,1694.89,42.9987
17298,1779.18,38.4344
17299,1739.18,33.0542
17300,1749.31,29.4849
17301,1766.21,33.7324
17302,1675.38,120.258
17303,1648.51,119.727
17304,1739.15,29.6739
17305,1642.89,70.8666
17306,1706.96,30.742
17307,1744.69,28.1486
17308,1742.4,24.2097
17309,1628.82,119.404
17310,1702.31,27.5348
17311,1662,51.6029
17312,1681.3,53.853
17313,1442.91,166.918
17314,1707.76,50.9212
17315,1644.65,52.5957
17316,1446.24,132.495
17317,1559.2,118.774
17318,1685.22,44.1627
17319,1612.26,117.441
17320,1750.04,30.3109
17321,1726.06,30.6751
17322,1758.67,44.2164
17323,1498.8,149.367
17324,1675.8,113.159
17325,1650.96,102.336
17326,1759.5,25.2603
17327,1770.75,31.7591
17328,1589.68,98.92
17329,1737.65,34.5819
17330,1757.17,26.5399
17331,1735.35,28.9097
17332,1720.59,39.5263
17333,1579.8,119.981
17334,1787.58,28.2477
17335,1775.52,27.6652
17336,1655.67,40.8006
17337,1668.3,39.317
17338,1559.79,117.17
17339,1743.01,29.6365
17340,1628.58,117.532
17341,1527.46,149.113
17342,1586.37,118.086
17343,1641.64,97.2216
17344,1645.01,98.9019
17345,1710.63,47.3114
17346,1699.94,32.6273
17347,1723.22,34.5604
17348,1736.84,30.0982
17349,1732.94,37.5748
17350,1691.45,31.8347
17351,1636.66,118.811
17352,1586.53,124.937
17353,1666.81,123.9
17354,1725.85,45.481
17355,1698.24,50.7659
17356,1663.23,46.6867
17357,1571.35,120.18
17358,1721.16,38.7232
17359,1606.45,123.881
17360,1733.13,25.8569
17361,1706.96,45.7764
17362,1741.54,30.9085
17363,1757.45,43.1055
17364,1603.1,63.0746
17365,1731.7,27.1
17366,1519.34,117.653
17367,1727.41,33.9675
17368,1705.93,37.4321
17369,1627.32,129.295
17370,1735.42,30.0789
17371,1557.27,132.541
17372,1544.59,122.846
17373,1687.18,44.0391
17374,1579.33,126.336
17375,1769.57,44.3445
17376,1621.2,63.1252
17377,1746.84,27.9875
17378,1663.76,119.446
17379,1596.27,117.643
17380,1761.6,28.9159
17381,1791.98,29.1705
17382,1634.04,118.719
17383,1634.31,119.619
17384,1719.43,37.6322
17385,1775.62,31.454
17386,1752.85,33.5475
17387,1740.13,32.2459
17388,1713.52,37.1019
17389,1662.74,120.436
17390,1743.31,26.8008
17391,1740.34,41.7079
17392,1746.53,32.6425
17393,1798.73,21.8677
17394,1641.35,122.49
17395,1519.35,162.36
17396,1783.22,21.384
17397,1729.13,28.602
17398,1728.29,37.0336
17399,1610.86,119.562
17400,1731.01,40.8607
17401,1703.23,32.5188
17402,1754.54,29.099
17403,1596.51,117.869
17404,1504.13,163.493
17405,1678.29,34.5198
17406,1768.07,31.24
17407,1606.96,118.116
17408,1711.14,42.5533
17409,1713.35,26.4864
17410,1618.42,124.93
17411,1643.58,118.635
17412,1607.49,121.351
17413,1695.76,68.2045
17414,1602.24,134.21
17415,1598.07,134.549
17416,1578.54,131.974
17417,1578.86,134.398
17418,1687.18,69.3844
17419,1809.58,25.0118
17420,1763.37,30.8989
17421,1624.29,80.9952
17422,1543.07,145.997
17423,1532.59,120.671
17424,1510.53,162.089
17425,1751.45,33.1687
17426,1735.7,33.4703
17427,1654.59,37.5798
17428,1731.16,28.7411
17429,1633.97,118.57
17430,1775.41,22.7544
17431,1623.09,118.017
17432,1781.28,27.007
17433,1765.82,31.6831
17434,1721.7,26.698
17435,1750.1,25.3038
17436,1779.18,30.8964
17437,1595.01,118.358
17438,1579.44,132.775
17439,1750.66,50.1891
17440,1660.15,129.223
17441,1472.12,164.436
17442,1618.23,125.456
17443,1748.62,30.4859
17444,1771.98,27.0778
17445,1769.23,25.5519
17446,1734.21,39.7629
17447,1724.75,30.251
17448,1744.77,27.8565
17449,1706.38,39.1758
17450,1689.61,30.5288
17451,1769.12,27.3756
17452,1764.17,37.6535
17453,1732.35,23.252
17454,1746.69,28.9896
17455,1743.32,28.1899
17456,1603.4,99.5686
17457,1628.97,97.7649
17458,1620.61,92.5684
17459,1774.55,28.1744
17460,1767.87,37.4801
17461,1621.99,120.02
17462,1763.95,21.9533
17463,1782.88,39.8634
17464,1750.07,24.7028
17465,1729.55,32.8808
17466,1417.35,196.045
17467,1639.78,98.764
17468,1699.67,32.8912
17469,1470.49,152.716
17470,1691.35,69.8067
17471,1749.04,33.5201
17472,1678.72,101.461
17473,1679.05,41.9234
17474,1704.71,42.0704
17475,1746.58,43.7366
17476,1715.13,38.0283
17477,1637.63,53.1906
17478,1661.16,42.3944
17479,1748.82,27.8586
17480,1624.63,118.232
17481,1729.56,42.223
17482,1652.41,120.01
17483,1724.71,34.2386
17484,1777.88,34.7254
17485,1823.6,28.2746
17486,1767.53,32.954
17487,1782.64,34.7753
17488,1762.68,30.9153
17489,1731.99,25.2878
17490,1762.81,30.4554
17491,1703.51,34.0645
17492,1649.02,118.126
17493,1531.04,164.332
17494,1715.68,37.0602
17495,1644.05,117.863
17496,1736.22,25.4488
17497,1717.47,30.7155
17498,1597.7,118.146
17499,1767.56,27.9267
17500,1727.47,28.0896
17501,1719.93,38.325
17502,1766.3,28.0069
17503,1607.41,120.14
17504,1611.35,122.93
17505,1798.71,23.1411
17506,1714.74,39.506
17507,1631.68,120.127
17508,1753.35,26.7665
17509,1475.52,160.517
17510,1571.34,116.976
17511,1737.32,29.9466
17512,1682.65,121.483
17513,1596,127.539
17514,1658.26,50.4077
17515,1784.41,33.629
17516,1737.28,29.4577
17517,1733.35,28.7151
17518,1719.13,27.5529
17519,1752.42,31.3545
17520,1653.59,119.682
17521,1725.42,28.5269
17522,1723.78,22.9176
17523,1627.92,119.128
17524,1748.37,34.2516
17525,1757.05,27.9762
17526,1633.81,121.534
17527,1773.7,28.7534
17528,1519.66,164.171
17529,1792.03,31.081
17530,1760.49,42.5477
17531,1763.52,26.7345
17532,1765.54,29.6537
17533,1649.92,119.066
17534,1699.09,31.1953
17535,1613.63,116.786
17536,1752.49,30.1093
17537,1763.79,32.6566
17538,1661.96,121.282
17539,1691.43,30.8034
17540,1713.17,28.5329
17541,1752.16,26.474
17542,1766.83,27.0249
17543,1760.73,27.7707
17544,1732.08,27.0559
17545,1728.17,51.8279
17546,1613.26,124.69
17547,1681.77,48.8762
17548,1734.65,29.2197
17549,1684.69,120.546
17550,1568.45,122.186
17551,1626.12,45.9616
17552,1739.61,32.6518
17553,1728.2,46.025
17554,1600.07,131.82
17555,1701.41,46.2204
17556,1731.47,41.0731
17557,1724.43,36.509
17558,1586.45,116.617
17559,1705.55,38.9278
17560,1696.39,27.3491
17561,1591.54,120.293
17562,1686.96,37.1091
17563,1739.8,42.0614
17564,1455.34,198.268
17565,1740.12,28.4377
17566,1762.35,26.4333
17567,1647.37,68.2623
17568,1751.48,31.3591
17569,1717.64,27.0162
17570,1772.36,34.6991
17571,1746.52,34.9407
17572,1602.46,117.027
17573,1753.3,31.7052
17574,1604.84,119.322
17575,1706.67,28.8166
17576,1624.36,120.747
17577,1618.45,127.789
17578,1699.5,24.8052
17579,1591.5,118.676
17580,1711.77,23.4889
17581,1601.04,122.078
17582,1736.64,36.7273
17583,1738.7,35.5525
17584,1822.07,18.9582
17585,1606.23,118.782
17586,1730.25,31.9527
17587,1719.1,32.645
17588,1780.86,36.8294
17589,1741.5,26.2919
17590,1707.31,39.3766
17591,1713.77,24.7564
17592,1617.8,121.498
17593,1618.67,117.388
17594,1667.47,120.74
17595,1652.12,35.5679
17596,1697.28,32.7794
17597,1509.25,163.134
17598,1745.87,37.5734
17599,1736.67,32.8986
17600,1658.62,120.689
17601,1764.84,33.6561
17602,1726.89,25.4884
17603,1531.49,153.871
17604,1798.29,26.7891
17605,1743.45,25.963
17606,1651.14,119.281
17607,1748.26,22.9821
17608,1676.18,38.3313
17609,1458.01,185.597
17610,1782.08,31.8597
17611,1743.54,39.5115
17612,1501.25,162.643
17613,1743.36,25.3704
17614,1728.42,30.6846
17615,1734.12,19.8899
17616,1754.73,30.4998
17617,1676.16,120.217
17618,1755.32,28.5091
17619,1611.82,111.277
17620,1718.83,29.0067
17621,1734.92,31.6283
17622,1652.6,26.2066
17623,1771.28,29.5607
17624,1650.83,39.3996
17625,1745.62,29.331
17626,1734.04,27.1459
17627,1754.86,33.9025
17628,1601.92,117.659
17629,1690.62,40.513
17630,1713.4,28.0864
17631,1753.88,30.0947
17632,1645.61,121.172
17633,1730.43,52.3531
17634,1687.75,120.839
17635,1663.63,48.0745
17636,1596,122.706
17637,1536.87,167.883
17638,1714.15,43.4828
17639,1752.58,43.2855
17640,1471.78,163.642
17641,1715.4,47.0544
17642,1690.55,55.1842
17643,1740.36,34.5077
17644,1579.59,134.23
17645,1575.77,134.666
17646,1502.58,161.541
17647,1549.4,117.545
17648,1597.68,117.235
17649,1709.97,37.1813
17650,1711.47,42.7221
17651,1628.47,117.952
17652,1795.22,27.3725
17653,1713.71,33.8911
17654,1731.73,30.3584
17655,1643.09,119.372
17656,1603.7,118.802
17657,1768.4,23.184
17658,1740.22,25.0484
17659,1693.46,37.4966
17660,1652.54,120.033
17661,1661.92,120.186
17662,1706.71,34.2626
17663,1722.71,32.8991
17664,1734.79,28.9051
17665,1619.73,127.108
17666,1621.76,120.2
17667,1573.73,120.412
17668,1776.54,32.667
17669,1587.25,135.029
17670,1709.46,32.8042
17671,1745.53,26.0565
17672,1726.04,31.6582
17673,1644.47,127.479
17674,1678,40.8793
17675,1741.02,33.7269
17676,1784.03,28.2556
17677,1649.38,129.557
17678,1742.67,24.4208
17679,1695.01,40.0025
17680,1647.25,120.962
17681,1458.71,169.201
17682,1579.97,118.314
17683,1749.82,29.1142
17684,1767.14,31.1727
17685,1728.33,27.262
17686,1654.85,118.288
17687,1649.05,119.089
17688,1724.13,24.4214
17689,1654.77,118.774
17690,1617.71,127.542
17691,1606.61,129.272
17692,1634.29,118.322
17693,1672.62,95.63
17694,1705.88,43.308
17695,1670.6,27.308
17696,1575.53,127.127
17697,1765.95,32.6669
17698,1735.26,48.2937
17699,1471.54,159.576
17700,1662.25,37.3047
17701,1772.6,34.7574
17702,1748.95,29.4365
17703,1725.31,31.4714
17704,1645.21,119.51
17705,1705.53,33.4272
17706,1586.35,126.114
17707,1658.64,42.3694
17708,1742.22,39.6734
17709,1759.58,31.3598
17710,1570.73,118.591
17711,1549.35,164.572
17712,1706.69,45.5027
17713,1733.81,37.1091
17714,1744.56,33.3617
17715,1726.36,35.6197
17716,1722.46,37.7816
17717,1705.05,30.5259
17718,1571.15,117.327
17719,1784.79,21.5052
17720,1671.37,39.4353
17721,1579.83,121.033
17722,1773.74,34.3056
17723,1709.87,33.1813
17724,1602.81,121.317
17725,1588.83,119.5
17726,1655.92,119.516
17727,1617.85,129.122
17728,1749.06,44.189
17729,1688.47,52.9351
17730,1716.44,27.6113
17731,1643.75,130.818
17732,1729.83,23.3003
17733,1665.91,119.894
17734,1577.48,117.781
17735,1658.95,119.308
17736,1754.72,26.6081
17737,1695.39,45.4715
17738,1768.31,26.2781
17739,1742.83,24.6155
17740,1592.72,126.749
17741,1728.21,26.2362
17742,1502.71,161.919
17743,1757.13,26.5418
17744,1683.59,58.8547
17745,1628.84,118.554
17746,1739.27,31.7438
17747,1704.77,51.5164
17748,1694.86,49.3406
17749,1743.14,33.6628
17750,1750.14,31.3252
17751,1803.47,29.8662
17752,1765.6,34.4972
17753,1735.53,22.1932
17754,1739.25,28.967
17755,1716.4,27.9556
17756,1684.28,28.1988
17757,1668.13,118.605
17758,1741.82,35.1474
17759,1700.18,120.793
17760,1633.09,119.4
17761,1740.11,39.557
17762,1585.61,118.132
17763,1599.47,119.521
17764,1718.32,42.2181
17765,1687.84,55.5296
17766,1743.98,34.5369
17767,1607.54,119.969
17768,1769.64,27.4804
17769,1738.78,36.4664
17770,1731.85,37.9332
17771,1761.39,26.3731
17772,1592.16,115.725
17773,1607.31,121.646
17774,1764.72,27.3339
17775,1782.41,23.1005
17776,1478.19,161.389
17777,1591.79,125.919
17778,1721.32,25.3686
17779,1728.87,43.0733
17780,1603.09,121.179
17781,1724.02,71.314
17782,1762.8,28.4254
17783,1792.24,27.6928
17784,1721.44,51.0095
17785,1631.05,118.478
17786,1777.44,28.8465
17787,1749.46,25.4378
17788,1720.16,28.162
17789,1806.52,29.0648
17790,1697.64,27.4305
17791,1697.5,40.1882
17792,1686.13,133.709
17793,1644.02,121.169
17794,1559.04,127.384
17795,1629.61,123.628
17796,1770.01,38.9782
17797,1644.78,118.971
17798,1636.97,119.365
17799,1712.95,28.2438
17800,1473.23,168.1
17801,1707.76,47.3835
17802,1631.79,119.252
17803,1715.04,43.2352
17804,1699.31,54.687
17805,1416.88,195.287
17806,1581.82,121.945
17807,1686.8,51.3633
17808,1685.3,120.112
17809,1517.72,163.357
17810,1746.03,31.9449
17811,1739.83,31.4846
17812,1557.54,119.147
17813,1756.48,38.1456
17814,1796.76,22.3971
17815,1671.27,46.7889
17816,1784.75,21.3897
17817,1731.75,36.0712
17818,1614.05,117.67
17819,1703.59,49.0501
17820,1765.75,34.7973
17821,1689.24,42.1452
17822,1684.09,53.9763
17823,1651.03,57.1376
17824,1721.15,58.0263
17825,1726.04,43.8643
17826,1522.33,126.055
17827,1625.03,120.366
17828,1692.18,29.6903
17829,1744.5,42.8177
17830,1751.01,31.983
17831,1705.14,27.5296
17832,1709.98,33.1142
17833,1673.34,120.608
17834,1742.94,27.6066
